product_id,product_name,category,subcategory,brand,unit_cost,list_price,product_status
20637,StyleHub Product 20637,Beauty,Personal Care,PureCare,2260.01,4685.46,Active
20638,SmartBuy Product 20638,Beauty,Haircare,ReadMore,3116.38,5516.55,Active
20639,PureCare Product 20639,Fashion,Men,ReadMore,3874.15,6770.68,Active
20640,SmartBuy Product 20640,Electronics,Computing,SmartBuy,1528.81,3128.85,Active
20641,StyleHub Product 20641,Sports,Sportswear,NovaTech,3520.69,7191.41,Active
20642,UrbanNest Product 20642,Books,Fiction,FitPro,1219.23,2229.65,Active
20643,UrbanNest Product 20643,Fashion,Men,HomeEase,3308.23,5492.99,Discontinued
20644,SmartBuy Product 20644,Beauty,Skincare,FitPro,622.72,1302.37,Discontinued
20645,StyleHub Product 20645,Home & Kitchen,Kitchen,SmartBuy,6987.21,14790.77,Active
20646,SmartBuy Product 20646,Books,Non-Fiction,ReadMore,1604.98,2142.72,Active
20647,HomeEase Product 20647,Fashion,Men,HomeEase,3507.18,7252.0,Active
20648,UrbanNest Product 20648,fashion,Footwear,UrbanNest,3917.4,5112.85,Discontinued
20649,HomeEase Product 20649,Electronics,Audio,PureCare,24370.93,45235.12,Discontinued
20650,HomeEase Product 20650,Fashion,Women,UrbanNest,3000.34,4406.38,Active
20651,UrbanNest Product 20651,Books,Non-Fiction,StyleHub,667.05,966.75,Active
20652,SmartBuy Product 20652,Fashion,Men,SmartBuy,4368.16,5767.2,Active
20653,StyleHub Product 20653,Electronics,Audio,ReadMore,29657.01,41309.36,Discontinued
20654,StyleHub Product 20654,Books,Fiction,PureCare,1213.94,1595.62,Active
20655,StyleHub Product 20655,Beauty,Skincare,StyleHub,786.88,1059.49,Discontinued
20656,UrbanNest Product 20656,Books,Non-Fiction,HomeEase,491.07,678.55,Active
20657,HomeEase Product 20657,Home & Kitchen,Kitchen,NovaTech,9829.34,18751.91,Active
20658,ReadMore Product 20658,Beauty,Personal Care,ReadMore,1081.09,1928.22,Active
20659,FitPro Product 20659,Books,Non-Fiction,SmartBuy,1624.56,2151.14,Discontinued
20660,FitPro Product 20660,Sports,Fitness,UrbanNest,1255.67,1736.34,Discontinued
20661,UrbanNest Product 20661,Beauty,Skincare,FitPro,909.55,1206.21,Discontinued
20662,PureCare Product 20662,Fashion,Men,ReadMore,5145.24,7351.92,Active
20663,NovaTech Product 20663,Home & Kitchen,Home Decor,FitPro,13777.15,17780.57,Active
20664,FitPro Product 20664,Fashion,Men,StyleHub,1883.62,2870.45,Active
20665,StyleHub Product 20665,Beauty,Skincare,SmartBuy,2205.25,4124.05,Active
20666,SmartBuy Product 20666,Books,Non-Fiction,PureCare,1012.89,1713.13,Active
20667,FitPro Product 20667,Beauty,Personal Care,PureCare,969.73,2103.27,Active
20668,ReadMore Product 20668,Books,Fiction,SmartBuy,1267.43,1946.02,Active
20669,NovaTech Product 20669,fashion,Women,ReadMore,915.43,1608.25,Active
20670,StyleHub Product 20670,Sports,Outdoor,NovaTech,2834.41,4748.47,Active
20671,PureCare Product 20671,Electronics,Mobile Accessories,SmartBuy,9131.52,11871.61,Active
20672,SmartBuy Product 20672,Beauty,Personal Care,PureCare,2180.0835,2076.27,Active
20673,StyleHub Product 20673,Books,Fiction,UrbanNest,530.89,832.17,Active
20674,SmartBuy Product 20674,Sports,Outdoor,HomeEase,4259.71,6729.52,Active
20675,NovaTech Product 20675,Home & Kitchen,Appliances,StyleHub,7220.93,12763.12,Active
20676,UrbanNest Product 20676,Sports,Fitness,HomeEase,4821.42,7495.55,Discontinued
20677,UrbanNest Product 20677,Sports,Fitness,HomeEase,3965.74,8072.17,Discontinued
20678,FitPro Product 20678,Books,Non-Fiction,FitPro,711.67,1546.21,Active
20679,SmartBuy Product 20679,Sports,Outdoor,HomeEase,1695.4,2648.58,Active
20680,NovaTech Product 20680,Electronics,Mobile Accessories,FitPro,3686.36,5979.38,Active
20681,ReadMore Product 20681,Electronics,Mobile Accessories,StyleHub,2840.06,5586.25,Active
20682,NovaTech Product 20682,Books,Fiction,FitPro,965.71,1415.86,Discontinued
20683,HomeEase Product 20683,sports,Outdoor,SmartBuy,3107.86,4878.37,Active
20684,StyleHub Product 20684,Books,Non-Fiction,FitPro,1420.43,2336.17,Discontinued
20685,SmartBuy Product 20685,Books,Fiction,NovaTech,552.55,778.59,Active
20686,ReadMore Product 20686,Sports,Fitness,StyleHub,4876.76,9715.85,Active
20687,NovaTech Product 20687,Fashion,Women,ReadMore,4635.06,7542.83,Discontinued
20688,StyleHub Product 20688,Books,Education,NovaTech,803.76,1757.22,Active
20689,StyleHub Product 20689,Fashion,Men,PureCare,7092.38,9495.23,Discontinued
20690,PureCare Product 20690,Electronics,Audio,StyleHub,29088.8,41954.06,Active
20691,SmartBuy Product 20691,Home & Kitchen,Home Decor,SmartBuy,13081.98,19227.64,Active
20692,HomeEase Product 20692,Fashion,Women,StyleHub,5314.42,6979.08,Active
20693,NovaTech Product 20693,Fashion,Women,UrbanNest,2866.5,3792.34,Discontinued
20694,FitPro Product 20694,Home & Kitchen,Kitchen,FitPro,964.4,1447.99,Discontinued
20695,PureCare Product 20695,Fashion,Footwear,UrbanNest,2635.27,3755.6,Active
20696,SmartBuy Product 20696,Sports,Sportswear,HomeEase,3929.45,7696.79,Active
20697,SmartBuy Product 20697,Fashion,Men,PureCare,5363.51,7678.05,Active
20698,HomeEase Product 20698,Electronics,Computing,FitPro,12711.33,18540.31,Discontinued
20699,FitPro Product 20699,Fashion,Men,StyleHub,4554.64,6669.06,Active
20700,SmartBuy Product 20700,Electronics,Audio,FitPro,12442.7,26722.67,Active
20701,SmartBuy Product 20701,Home & Kitchen,Kitchen,PureCare,2106.61,3012.95,Active
20702,NovaTech Product 20702,Home & Kitchen,Kitchen,ReadMore,4070.79,6026.09,Active
20703,SmartBuy Product 20703,Sports,Outdoor,UrbanNest,4672.04,8832.84,Active
20704,HomeEase Product 20704,Fashion,Women,UrbanNest,5808.47,7600.27,Active
20705,NovaTech Product 20705,Electronics,Mobile Accessories,ReadMore,13131.49,19776.37,Discontinued
20706,UrbanNest Product 20706,Sports,Outdoor,FitPro,4785.03,6848.26,Active
20707,SmartBuy Product 20707,Sports,Fitness,PureCare,7101.81,10264.93,Active
20708,FitPro Product 20708,Fashion,Footwear,SmartBuy,3936.96,8028.3,Active
20709,NovaTech Product 20709,Sports,Fitness,StyleHub,6631.91,10470.74,Discontinued
20710,StyleHub Product 20710,Beauty,Skincare,PureCare,2115.59,3585.59,Active
20711,HomeEase Product 20711,Home & Kitchen,Appliances,SmartBuy,11333.37,18065.14,Active
20712,SmartBuy Product 20712,Sports,Sportswear,UrbanNest,7550.91,11750.31,Active
20713,FitPro Product 20713,Electronics,Audio,StyleHub,22793.5,34539.55,Active
20714,HomeEase Product 20714,Fashion,Men,StyleHub,6041.37,8186.63,Active
20715,ReadMore Product 20715,Books,Fiction,HomeEase,1469.77,2416.17,Active
20716,UrbanNest Product 20716,Electronics,Mobile Accessories,NovaTech,1143.85,1771.11,Discontinued
20717,NovaTech Product 20717,Home & Kitchen,Home Decor,UrbanNest,7578.29,14806.79,Active
20718,PureCare Product 20718,Electronics,Computing,SmartBuy,3579.73,6744.54,Active
20719,HomeEase Product 20719,Beauty,Skincare,StyleHub,716.39,918.78,Active
20720,UrbanNest Product 20720,Beauty,Haircare,SmartBuy,370.98,798.47,Discontinued
20721,HomeEase Product 20721,Sports,Fitness,PureCare,5443.77,9728.69,Discontinued
20722,ReadMore Product 20722, Books ,Non-Fiction,ReadMore,1111.79,1660.08,Discontinued
20723,UrbanNest Product 20723,Sports,Sportswear,UrbanNest,1079.41,2082.95,Active
20724,ReadMore Product 20724,Fashion,Women,SmartBuy,503.28,-1052.57,Active
20725,PureCare Product 20725,Home & Kitchen,Appliances,UrbanNest,2941.95,4429.09,Discontinued
20726,ReadMore Product 20726,Electronics,Computing,NovaTech,8532.2,15559.72,Discontinued
20727,PureCare Product 20727,Home & Kitchen,Kitchen,HomeEase,2451.78,3337.14,Active
20728,NovaTech Product 20728,Fashion,Footwear,UrbanNest,4267.47,6608.27,Active
20729,PureCare Product 20729,Fashion,Footwear,ReadMore,2624.0,4640.38,Active
20730,SmartBuy Product 20730,Electronics,Audio,ReadMore,16205.3,33327.79,Active
20731,SmartBuy Product 20731,Books,Fiction,SmartBuy,1208.29,1733.38,Active
20732,SmartBuy Product 20732,Home & Kitchen,Kitchen,PureCare,11038.68,14665.6,Active
20733,FitPro Product 20733,Electronics,Computing,UrbanNest,5031.29,8801.14,Active
20734,NovaTech Product 20734,Books,Fiction,FitPro,627.49,943.54,Active
20735,SmartBuy Product 20735,Books,Non-Fiction,StyleHub,203.78,269.63,Active
20736,StyleHub Product 20736,Home & Kitchen,Appliances,UrbanNest,9810.39,14376.61,Active
20737,SmartBuy Product 20737,Sports,Sportswear,SmartBuy,2500.37,4209.87,Active
20738,NovaTech Product 20738,Books,Non-Fiction,NovaTech,693.92,1125.95,Active
20739,FitPro Product 20739,Sports,Outdoor,ReadMore,4675.03,6794.92,Active
20740,NovaTech Product 20740,Fashion,Women,StyleHub,525.26,1059.15,Active
20741,SmartBuy Product 20741,Books,Education,SmartBuy,997.97,1416.72,Discontinued
20742,HomeEase Product 20742,Home & Kitchen,Kitchen,SmartBuy,7408.53,12918.24,Discontinued
20743,ReadMore Product 20743,Beauty,Personal Care,PureCare,1738.63,2663.3,Discontinued
20744,SmartBuy Product 20744,Electronics,Mobile Accessories,HomeEase,27943.48,37519.24,Discontinued
20745,ReadMore Product 20745,Electronics,Computing,PureCare,16934.3,23528.72,Active
20746,PureCare Product 20746,Home & Kitchen,Kitchen,UrbanNest,1453.03,2691.46,Active
20747,StyleHub Product 20747,Beauty,Personal Care,ReadMore,1122.69,2195.6,Active
20748,SmartBuy Product 20748,Electronics,Mobile Accessories,HomeEase,17333.54,29314.79,Active
20749,SmartBuy Product 20749,Books,Education,SmartBuy,1600.87,2411.09,Active
20750,ReadMore Product 20750,Fashion,Footwear,HomeEase,907.2,1906.12,Active
20751,NovaTech Product 20751,Fashion,Footwear,SmartBuy,811.1,1044.08,Active
20752,HomeEase Product 20752,Electronics,Audio,PureCare,19910.17,26339.33,Active
20753,FitPro Product 20753,Beauty,Skincare,StyleHub,419.27,849.9,Discontinued
20754,PureCare Product 20754,Books,Non-Fiction,ReadMore,1011.85,2183.17,Active
20755,ReadMore Product 20755,Electronics,Mobile Accessories,StyleHub,1658.55,2306.4,Active
20756,NovaTech Product 20756,Electronics,Mobile Accessories,UrbanNest,6552.67,13996.71,Discontinued
20757,FitPro Product 20757,Sports,Fitness,UrbanNest,4240.54,8932.03,Active
20758,PureCare Product 20758,Beauty,Skincare,UrbanNest,1782.5,2777.57,Discontinued
20759,SmartBuy Product 20759,Home & Kitchen,Kitchen,PureCare,4802.39,9674.0,Active
20760,FitPro Product 20760,Books,Education,PureCare,1660.26,2492.45,Active
20761,UrbanNest Product 20761,Fashion,Men,ReadMore,2756.44,4420.84,Discontinued
20762,ReadMore Product 20762,Beauty,Haircare,StyleHub,3008.28,5131.99,Discontinued
20763,PureCare Product 20763,Books,Education,SmartBuy,867.48,1662.35,Discontinued
20764,FitPro Product 20764,Electronics,Mobile Accessories,PureCare,22359.63,47464.92,Discontinued
20765,PureCare Product 20765,Fashion,Men,StyleHub,1638.19,2227.26,Active
20766,StyleHub Product 20766,Fashion,Men,PureCare,3911.55,5836.71,Active
20767,PureCare Product 20767,Sports,Sportswear,UrbanNest,1376.51,2280.15,Active
20768,HomeEase Product 20768,Fashion,Men,PureCare,1525.99,2190.15,Active
20769,FitPro Product 20769,Beauty,Personal Care,SmartBuy,1054.89,1601.57,Active
20770,StyleHub Product 20770,Fashion,Women,StyleHub,5485.15,9839.32,Discontinued
20771,HomeEase Product 20771,Books,Education,HomeEase,1672.06,2392.53,Active
20772,StyleHub Product 20772,Sports,Fitness,SmartBuy,7108.43,10737.21,Discontinued
20773,HomeEase Product 20773,Electronics,Audio,SmartBuy,9227.85,20335.53,Active
20774,SmartBuy Product 20774,Sports,Outdoor,StyleHub,4650.66,9889.3,Active
20775,FitPro Product 20775,Books,Fiction,UrbanNest,84.26,122.57,Active
20776,FitPro Product 20776,Sports,Fitness,SmartBuy,5281.81,7181.47,Active
20777,ReadMore Product 20777,Beauty,Haircare,FitPro,1703.58,2532.17,Active
20778,PureCare Product 20778,Books,Education,PureCare,1787.36,2383.83,Active
20779,PureCare Product 20779,Electronics,Audio,PureCare,10971.45,15345.57,Discontinued
20780,NovaTech Product 20780,Beauty,Haircare,NovaTech,3539.37,5355.43,Discontinued
20781,StyleHub Product 20781, Books ,Education,ReadMore,1187.65,2448.38,Active
20782,HomeEase Product 20782,Sports,Outdoor,UrbanNest,5727.39,11677.47,Discontinued
20783,PureCare Product 20783,Home & Kitchen,Kitchen,StyleHub,9422.61,19156.93,Active
20784,UrbanNest Product 20784,Sports,Fitness,SmartBuy,5287.4,9500.4,Active
20785,NovaTech Product 20785,Books,Non-Fiction,SmartBuy,406.73,625.91,Active
20786,UrbanNest Product 20786,Beauty,Haircare,PureCare,2139.59,3563.04,Active
20787,UrbanNest Product 20787,Home & Kitchen,Appliances,NovaTech,8314.21,11415.04,Active
20788,HomeEase Product 20788,Sports,Fitness,StyleHub,7208.03,10967.99,Discontinued
20789,StyleHub Product 20789,Beauty,Haircare,HomeEase,1185.26,1705.4,Active
20790,SmartBuy Product 20790,Home & Kitchen,Kitchen,HomeEase,512.78,993.63,Discontinued
20791,UrbanNest Product 20791,Beauty,Skincare,ReadMore,1974.85,3436.62,Active
20792,PureCare Product 20792,Home & Kitchen,Home Decor,PureCare,4948.19,6417.62,Discontinued
20793,StyleHub Product 20793,Books,Non-Fiction,FitPro,1336.18,1825.94,Active
20794,StyleHub Product 20794,Beauty,Personal Care,FitPro,433.64,831.45,Discontinued
20795,HomeEase Product 20795,Beauty,Personal Care,StyleHub,2662.98,3756.65,Active
20796,StyleHub Product 20796,Electronics,Computing,FitPro,21285.84,36893.99,Discontinued
20797,StyleHub Product 20797, Beauty ,Skincare,HomeEase,1139.02,1545.85,Active
20798,ReadMore Product 20798,Beauty,Personal Care,PureCare,454.19,586.02,Active
20799,SmartBuy Product 20799,Books,Education,StyleHub,584.62,1189.32,Discontinued
20800,UrbanNest Product 20800,Books,Fiction,SmartBuy,1148.5,2290.09,Active
20801,NovaTech Product 20801,Sports,Outdoor,UrbanNest,5104.46,10785.34,Active
20802,NovaTech Product 20802,Beauty,Skincare,FitPro,779.47,1304.32,Active
20803,SmartBuy Product 20803,Fashion,Footwear,SmartBuy,1204.31,1972.3,Active
20804,SmartBuy Product 20804,Home & Kitchen,Appliances,SmartBuy,5416.7,7856.3,Active
20805,FitPro Product 20805,Sports,Outdoor,StyleHub,1819.31,2903.87,Active
20806,ReadMore Product 20806,Books,Non-Fiction,NovaTech,854.74,1672.15,Active
20807,SmartBuy Product 20807,Electronics,Audio,SmartBuy,15246.13,33014.73,Active
20808,FitPro Product 20808,Home & Kitchen,Appliances,UrbanNest,1469.53,2771.85,Discontinued
20809,StyleHub Product 20809,Beauty,Skincare,PureCare,1531.89,3340.94,Active
20810,PureCare Product 20810,Home & Kitchen,Kitchen,HomeEase,4173.35,6966.49,Active
20811,ReadMore Product 20811,Home & Kitchen,Appliances,SmartBuy,2996.28,4941.45,Active
20812,SmartBuy Product 20812,Sports,Outdoor,HomeEase,1603.91,2538.33,Discontinued
20813,ReadMore Product 20813,Sports,Sportswear,UrbanNest,2679.43,4564.84,Discontinued
20814,NovaTech Product 20814,Fashion,Men,HomeEase,882.79,1630.29,Active
20815,ReadMore Product 20815,Beauty,Skincare,ReadMore,927.75,1829.05,Active
20816,HomeEase Product 20816,Electronics,Computing,FitPro,23907.78,31695.67,Active
20817,FitPro Product 20817,Electronics,Computing,SmartBuy,3768.77,5784.04,Active
20818,NovaTech Product 20818,Electronics,Mobile Accessories,FitPro,10394.25,21731.58,Active
20819,SmartBuy Product 20819,Beauty,Skincare,StyleHub,3670.05,5595.33,Active
20820,FitPro Product 20820,Electronics,Mobile Accessories,PureCare,21036.7,27922.69,Active
20821,HomeEase Product 20821,Books,Education,HomeEase,1079.03,1759.97,Active
20822,PureCare Product 20822,Books,Non-Fiction,SmartBuy,1163.02,1648.31,Discontinued
20823,StyleHub Product 20823,Home & Kitchen,Appliances,StyleHub,7264.69,11466.03,Active
20824,ReadMore Product 20824,Sports,Outdoor,ReadMore,4145.21,5571.13,Discontinued
20825,StyleHub Product 20825,Fashion,Footwear,ReadMore,3718.96,5453.3,Active
20826,NovaTech Product 20826,Fashion,Footwear,NovaTech,3460.47,6393.02,Discontinued
20827,HomeEase Product 20827,Fashion,Women,PureCare,2440.49,4773.86,Active
20828,NovaTech Product 20828,Beauty,Skincare,SmartBuy,957.88,1367.65,Active
20829,HomeEase Product 20829,Books,Fiction,SmartBuy,477.87,649.8,Active
20830,PureCare Product 20830,sports,Fitness,SmartBuy,1550.13,2631.51,Active
20831,NovaTech Product 20831,Books,Non-Fiction,NovaTech,970.3,1851.09,Active
20832,StyleHub Product 20832,Books,Non-Fiction,PureCare,782.79,1299.64,Discontinued
20833,SmartBuy Product 20833,Home & Kitchen,Kitchen,ReadMore,1512.48,2187.11,Active
20834,UrbanNest Product 20834,Fashion,Footwear,UrbanNest,3368.9,4397.04,Discontinued
20835,ReadMore Product 20835,Fashion,Women,HomeEase,1396.82,2099.89,Discontinued
20836,StyleHub Product 20836,Books,Education,FitPro,1323.39,2243.21,Active
20837,SmartBuy Product 20837,Home & Kitchen,Kitchen,SmartBuy,5179.43,8649.37,Active
20838,NovaTech Product 20838,Home & Kitchen,Appliances,NovaTech,2379.88,4283.25,Active
20839,StyleHub Product 20839,Fashion,Men,ReadMore,1127.04,1465.5,Active
20840,SmartBuy Product 20840,Home & Kitchen,Appliances,FitPro,9142.08,13337.64,Active
20841,SmartBuy Product 20841,Home & Kitchen,Home Decor,StyleHub,11991.91,16329.54,Active
20842,SmartBuy Product 20842,Fashion,Men,StyleHub,1051.68,1852.91,Active
20843,NovaTech Product 20843,Sports,Outdoor,FitPro,6431.2,10602.1,Active
20844,FitPro Product 20844,Sports,Sportswear,NovaTech,3355.03,6058.78,Active
20845,ReadMore Product 20845,Fashion,Women,StyleHub,2891.49,5096.95,Active
20846,PureCare Product 20846,Sports,Sportswear,UrbanNest,6310.77,9153.24,Discontinued
20847,StyleHub Product 20847,Books,Education,NovaTech,1105.28,1470.0,Discontinued
20848,ReadMore Product 20848,Home & Kitchen,Kitchen,UrbanNest,9185.06,12576.22,Active
20849,HomeEase Product 20849,Beauty,Skincare,SmartBuy,3080.06,-4727.03,Discontinued
20850,NovaTech Product 20850,Sports,Outdoor,UrbanNest,1153.4,2165.64,Discontinued
20851,UrbanNest Product 20851,Electronics,Audio,SmartBuy,453.25,607.11,Active
20852,HomeEase Product 20852,Fashion,Footwear,UrbanNest,2894.34,5883.9,Active
20853,PureCare Product 20853,Books,Non-Fiction,PureCare,903.52,1895.27,Active
20854,ReadMore Product 20854,Sports,Outdoor,PureCare,4598.99,8255.96,Active
20855,SmartBuy Product 20855,Sports,Outdoor,HomeEase,2011.84,4029.67,Active
20856,SmartBuy Product 20856,Sports,Fitness,SmartBuy,1252.94,2094.71,Active
20857,SmartBuy Product 20857,Books,Non-Fiction,ReadMore,78.32,131.92,Active
20858,FitPro Product 20858,Home & Kitchen,Kitchen,PureCare,9846.93,17689.78,Discontinued
20859,ReadMore Product 20859,Fashion,Footwear,ReadMore,1286.15,2321.67,Discontinued
20860,SmartBuy Product 20860,Books,Education,FitPro,653.54,854.72,Active
20861,SmartBuy Product 20861,Books,Fiction,StyleHub,538.3,1142.67,Active
20862,UrbanNest Product 20862,Home & Kitchen,Kitchen,PureCare,5768.14,8624.58,Active
20863,UrbanNest Product 20863,Fashion,Men,UrbanNest,1671.81,2689.73,Discontinued
20864,PureCare Product 20864,Beauty,Haircare,HomeEase,2664.33,4374.14,Active
20865,FitPro Product 20865,Beauty,Skincare,FitPro,1982.39,2838.33,Discontinued
20866,PureCare Product 20866,Sports,Outdoor,SmartBuy,4906.89,10432.63,Active
20867,SmartBuy Product 20867,Home & Kitchen,Appliances,SmartBuy,8763.846000000001,8346.52,Discontinued
20868,ReadMore Product 20868,Fashion,Men,PureCare,5826.52,9743.06,Active
20869,NovaTech Product 20869,Sports,Sportswear,SmartBuy,5804.68,10976.39,Active
20870,SmartBuy Product 20870,Fashion,Men,FitPro,2601.56,3892.83,Active
20871,HomeEase Product 20871,Fashion,Footwear,ReadMore,2123.93,2794.49,Active
20872,NovaTech Product 20872,Books,Fiction,PureCare,928.59,1384.28,Active
20873,UrbanNest Product 20873,Books,Education,UrbanNest,1082.57,1577.85,Active
20874,PureCare Product 20874,Fashion,Footwear,StyleHub,1616.67,3415.21,Discontinued
20875,NovaTech Product 20875,Home & Kitchen,Kitchen,ReadMore,3112.1,6693.73,Active
20876,PureCare Product 20876,Electronics,Mobile Accessories,StyleHub,11108.88,14997.99,Discontinued
20877,NovaTech Product 20877,Sports,Fitness,SmartBuy,5663.48,8611.25,Active
20878,NovaTech Product 20878,Electronics,Computing,ReadMore,30874.03,40632.08,Active
20879,FitPro Product 20879,Home & Kitchen,Home Decor,PureCare,10969.83,17836.58,Active
20880,StyleHub Product 20880,Beauty,Skincare,ReadMore,1290.45,2337.23,Discontinued
20881,UrbanNest Product 20881,Beauty,Haircare,HomeEase,968.94,1826.35,Active
20882,ReadMore Product 20882,Electronics,Audio,StyleHub,7656.02,13810.42,Discontinued
20883,ReadMore Product 20883,Electronics,Computing,NovaTech,26940.69,46806.23,Active
20884,FitPro Product 20884,Home & Kitchen,Kitchen,StyleHub,2327.98,4761.51,Active
20885,UrbanNest Product 20885,Home & Kitchen,Kitchen,FitPro,507.62,807.16,Discontinued
20886,HomeEase Product 20886,Sports,Sportswear,NovaTech,245.99,377.58,Discontinued
20887,SmartBuy Product 20887,Beauty,Skincare,FitPro,1018.75,2218.26,Active
20888,SmartBuy Product 20888,Fashion,Footwear,UrbanNest,1476.71,2597.57,Active
20889,PureCare Product 20889,Fashion,Footwear,HomeEase,480.59,841.19,Discontinued
20890,FitPro Product 20890,Beauty,Skincare,HomeEase,3296.61,4859.47,Active
20891,SmartBuy Product 20891,Home & Kitchen,Kitchen,FitPro,14305.1,19423.85,Discontinued
20892,FitPro Product 20892,Beauty,Haircare,NovaTech,3311.15,5300.98,Active
20893,StyleHub Product 20893,Fashion,Women,StyleHub,3064.84,6136.98,Discontinued
20894,NovaTech Product 20894,Sports,Sportswear,HomeEase,3965.54,6111.53,Active
20895,UrbanNest Product 20895,Books,Fiction,UrbanNest,251.87,530.44,Active
20896,HomeEase Product 20896,Beauty,Haircare,PureCare,1580.21,2612.32,Active
20897,SmartBuy Product 20897,Beauty,Skincare,StyleHub,991.63,1413.61,Active
20898,ReadMore Product 20898,Fashion,Women,UrbanNest,1664.48,2395.06,Discontinued
20899,SmartBuy Product 20899,Fashion,Men,StyleHub,4343.05,9039.57,Active
20900,ReadMore Product 20900,Home & Kitchen,Kitchen,StyleHub,7350.78,15323.73,Active
20901,StyleHub Product 20901,Beauty,Haircare,HomeEase,407.01,543.95,Active
20902,SmartBuy Product 20902,Electronics,Mobile Accessories,NovaTech,4327.31,8605.81,Discontinued
20903,FitPro Product 20903,Fashion,Women,FitPro,4448.84,6274.07,Active
20904,NovaTech Product 20904,Books,Non-Fiction,PureCare,294.48,595.53,Discontinued
20905,FitPro Product 20905,Fashion,Men,NovaTech,816.51,1372.27,Active
20906,PureCare Product 20906,Books,Non-Fiction,HomeEase,379.01,806.61,Active
20907,SmartBuy Product 20907,Books,Fiction,SmartBuy,1080.38,1686.93,Active
20908,HomeEase Product 20908,Sports,Fitness,PureCare,1901.78,3797.8,Active
20909,HomeEase Product 20909,Home & Kitchen,Appliances,SmartBuy,3245.44,5966.39,Discontinued
20910,SmartBuy Product 20910,Electronics,Mobile Accessories,PureCare,6585.3,10433.13,Active
20911,PureCare Product 20911,Electronics,Mobile Accessories,NovaTech,1374.15,1807.0,Discontinued
20912,StyleHub Product 20912,Sports,Outdoor,FitPro,4430.06,8376.7,Active
20913,FitPro Product 20913,Home & Kitchen,Home Decor,HomeEase,7364.23,9556.89,Active
20914,HomeEase Product 20914,Sports,Fitness,FitPro,2302.41,3122.29,Active
20915,PureCare Product 20915,Beauty,Personal Care,HomeEase,1640.85,2689.13,Discontinued
20916,HomeEase Product 20916,Electronics,Computing,ReadMore,17739.73,23440.98,Active
20917,SmartBuy Product 20917,Electronics,Mobile Accessories,NovaTech,15614.12,-21201.15,Active
20918,PureCare Product 20918,Books,Education,PureCare,644.64,876.92,Active
20919,NovaTech Product 20919,Home & Kitchen,Kitchen,UrbanNest,2803.77,-4184.41,Discontinued
20920,StyleHub Product 20920,Home & Kitchen,Appliances,UrbanNest,4978.24,10342.54,Discontinued
20921,NovaTech Product 20921,Books,Education,FitPro,441.81,575.02,Active
20922,ReadMore Product 20922,Books,Non-Fiction,ReadMore,946.48,1669.66,Active
20923,NovaTech Product 20923,Beauty,Haircare,PureCare,2106.23,4676.5,Active
20924,NovaTech Product 20924,Fashion,Women,UrbanNest,7174.33,9777.34,Active
20925,UrbanNest Product 20925,Fashion,Women,FitPro,744.69,1523.17,Active
20926,ReadMore Product 20926,Fashion,Men,PureCare,4871.17,7581.62,Discontinued
20927,SmartBuy Product 20927,Electronics,Mobile Accessories,StyleHub,25347.32,36298.37,Active
20928,NovaTech Product 20928,Electronics,Mobile Accessories,PureCare,25266.61,38038.24,Discontinued
20929,SmartBuy Product 20929,Home & Kitchen,Kitchen,PureCare,231.95,471.73,Discontinued
20930,SmartBuy Product 20930,Home & Kitchen,Home Decor,UrbanNest,3969.87,8778.47,Discontinued
20931,SmartBuy Product 20931,Fashion,Men,FitPro,4692.45,6642.06,Discontinued
20932,ReadMore Product 20932,Books,Fiction,UrbanNest,584.14,754.54,Active
20933,PureCare Product 20933,Beauty,Skincare,SmartBuy,2738.69,4096.38,Active
20934,PureCare Product 20934,Electronics,Computing,ReadMore,13032.41,25521.24,Active
20935,FitPro Product 20935,Beauty,Skincare,FitPro,506.6,953.99,Active
20936,NovaTech Product 20936,Beauty,Personal Care,StyleHub,304.03,473.18,Active
20937,StyleHub Product 20937,Books,Fiction,PureCare,188.54,283.7,Active
20938,NovaTech Product 20938,Home & Kitchen,Home Decor,HomeEase,10444.14,13867.53,Active
20939,FitPro Product 20939,Sports,Fitness,StyleHub,732.95,1522.38,Active
20940,PureCare Product 20940,Beauty,Personal Care,PureCare,1508.7,2187.25,Discontinued
20941,HomeEase Product 20941,Sports,Outdoor,SmartBuy,2312.79,3678.92,Active
20942,PureCare Product 20942,Sports,Outdoor,PureCare,3096.57,6029.04,Active
20943,UrbanNest Product 20943,Books,Fiction,NovaTech,550.54,944.58,Active
20944,FitPro Product 20944,Electronics,Audio,PureCare,26388.65,37343.89,Discontinued
20945,FitPro Product 20945,Books,Non-Fiction,ReadMore,630.82,1170.34,Active
20946,UrbanNest Product 20946,Beauty,Personal Care,SmartBuy,2308.27,4455.69,Active
20947,SmartBuy Product 20947,Home & Kitchen,Appliances,NovaTech,9789.21,14422.14,Discontinued
20948,ReadMore Product 20948,Beauty,Personal Care,SmartBuy,2050.72,3558.32,Discontinued
20949,HomeEase Product 20949,Books,Fiction,PureCare,603.72,857.44,Discontinued
20950,FitPro Product 20950,Sports,Sportswear,ReadMore,1105.48,1488.61,Active
20951,HomeEase Product 20951,Home & Kitchen,Kitchen,ReadMore,6847.36,8886.82,Discontinued
20952,PureCare Product 20952,Fashion,Women,NovaTech,3059.18,4518.39,Discontinued
20953,ReadMore Product 20953,Home & Kitchen,Kitchen,UrbanNest,12677.99,17116.04,Discontinued
